review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R3AZK5MTFFZ68R,5,196,203,N,Y
R3VY1F8BY02YBX,1,19,21,N,N
RNHWB88UQWYRF,4,17,20,N,N
RZ2B08MG8CHK3,5,57,58,N,Y
R12MIDX1Q1ZVHD,1,21,24,N,Y
R2UK0M04J7P8J6,1,89,138,N,N
R1HFNR168MF9X0,4,24,24,N,Y
R283JMK04V2GUM,1,22,39,N,N
RDIMVJ0JQI83Z,5,29,29,N,N
R3B5IFYUBDYVYH,5,26,27,N,N
R1B9SMOU4X8JQP,4,17,20,N,N
RLRO6DR4OJ4CH,1,21,22,N,Y
R3K3B7J73KDM34,3,23,25,N,Y
R1SNFTN9HAYRST,5,23,25,N,N
R1HN6E36INGVIK,5,54,60,N,Y
R3MN701SNQ2VHU,1,43,43,N,Y
R2TTH6LMMJJMAE,5,40,41,N,Y
R2QVJBDJ4JTABY,5,21,21,N,Y
R3OT3ZP0EW5O6P,3,37,46,N,Y
R1CPYX3SZOYI9C,5,20,22,N,N
R3RJ269XKVFBLA,5,53,56,N,Y
R1DR5JX4BC0MUR,5,39,39,N,N
R3NCVBEOM18U13,5,77,77,N,Y
RD1QEEB6OG3MX,5,25,27,N,Y
ROWBQYGE6IMZA,1,23,27,N,N
R1JOWZBXFN0TQU,1,20,20,N,N
R213KMUWCBH54W,3,26,40,N,Y
R11RWHRHWDZU2I,5,94,97,N,N
R3OYJO3RD976DW,5,19,20,N,N
R1YGAW20Y45H5S,3,35,68,N,N
R3JFX2KB9UI42R,5,37,38,N,Y
R1TNV9LXGOYWD0,3,11,21,N,N
RQ9DNZ241YCF,1,23,26,N,N
R37GWKOH5ITHSA,4,37,42,N,N
R2TZI8TESHS2PO,5,33,33,N,Y
R4FHY1WBY1TB6,5,59,60,N,Y
R3TK873KN799NF,5,11,22,N,Y
R2J83QJWRM2HPY,5,18,21,N,N
R35TCE2ZZO379W,5,32,35,N,Y
R72LV8IWNV0AW,1,16,26,N,N
R2WMJX0WXKH1EI,2,21,21,N,Y
R2JHVGSFMQV4UL,3,30,32,N,Y
R3U58CB8CS5UQE,4,18,20,N,Y
R3UKVBQFVO6O5Z,5,64,68,N,Y
R1X7VCES0VJ8S7,4,27,28,N,Y
R20GEU7G02X9R5,5,24,25,N,N
R1APJJMYCY86DT,1,23,25,N,Y
R29A6W5DBAVW3J,5,18,21,N,Y
R1AAENOKPBSFWC,5,22,23,N,Y
R223BX7MV431DT,5,45,46,N,Y
R378CY23KQ4BA6,5,27,27,N,Y
RZECX3PLF3UFY,4,35,36,N,Y
R4TFSNMCT03E2,1,23,24,N,Y
R2LRNLWH6LD0PP,2,15,21,N,N
RGHQMHVV3L72L,5,29,30,N,Y
RSDTHG2DESEMS,5,52,55,N,Y
R36YWMZ9LQMELG,4,22,23,N,Y
R2VSY0H4VOYJGP,5,30,33,N,N
R3GKIJ5AEJ9VZW,5,21,21,N,Y
R2G33JMF10YIUN,3,81,81,N,Y
R39KPIEOD0DC3J,1,22,22,N,N
RPJOY3U9LXF71,4,20,20,N,Y
R1AEEO2NNJD8P7,2,23,23,N,Y
R2H62SQ7BRI55P,1,23,46,N,N
R3IZI4TB2ZNGO6,5,22,24,N,N
R3Q9NF1KU3S7YY,3,17,20,N,Y
R2DZDK1GGMVM7K,3,63,86,N,Y
R2FBKNNEBY1I5V,2,19,22,N,N
R27YP5KC3EK8CC,5,53,53,N,Y
R2T1VEDG48GVA1,5,104,106,N,Y
R20S69QIV8Q96S,4,51,55,N,Y
R7MAOX3KN98HY,5,86,86,N,Y
R24CFNNO53C90M,4,29,38,N,N
R1OPA4NTGQ51J9,5,425,428,N,Y
R1CS5J8A92RPFI,3,20,22,N,Y
RX8G9CD5WZRR2,5,19,21,N,N
R3QAUXC08N1BHE,1,18,20,N,Y
R15AONV9S0YBKF,1,23,24,N,Y
R24OEE8XPVQOV1,5,29,32,N,Y
R180449WKV7NTG,5,30,35,N,N
RVSHXMRTH49JT,5,44,44,N,Y
R1XLQN4E1TCR60,5,35,37,N,N
R2P7YC7OYZV0TT,2,13,24,N,N
R3UUVNJDAV7W33,5,41,43,N,N
R36EYTUOSZZTD9,5,24,25,N,N
R1BQZ48TD0FWL1,2,15,20,N,Y
RCRMY6AU7EUZT,5,27,27,N,Y
R32KKWRTOWEJU5,5,52,54,N,Y
R1VE5L1HTIBERM,5,37,39,N,Y
R11CVDKF6R1UL3,1,18,26,N,N
R1TJA2I3WSJC29,5,23,23,N,N
R2T3J1JE758F21,5,28,29,N,N
R1G8LHL49282J7,5,21,21,N,Y
R2XGZJT2HZM00W,5,17,21,N,N
ROMY5GBA6OY6X,5,23,25,N,N
R4GNY6OT5T2ZI,4,20,22,N,N
R1BGRLJKRHMG4H,4,27,33,N,N
RIMNNSNRW9R29,4,25,26,N,Y
R19A8V3DZT3EIP,3,19,24,N,Y
R3R5PV9U9YG725,5,24,25,N,N
R2EWFN2JNYMEJU,5,21,21,N,N
R5UZ19H16HQB0,1,15,26,N,N
R3TLM3QS62SCVZ,3,20,26,N,N
R2TJOB9WWWAWQW,5,21,22,N,Y
R268TRXOB6GR72,4,11,21,N,N
R3LS2UJKEVXTD6,5,50,51,N,Y
R3HOCR81LHHVU9,5,20,20,N,Y
R3PDIWAXJV362N,5,21,22,N,N
R2US8WU6NR7JKO,5,18,20,N,N
R1IAJWSY04IDSI,3,13,26,N,N
RDLQMIISIW8LP,4,21,30,N,N
R2VRTQJJPXR1J6,3,74,75,N,N
R20X56CIBRHHXJ,5,26,28,N,Y
R3NBI9FXJ0Y7NZ,5,23,25,N,Y
RJTBTDASFP9U7,5,34,34,N,Y
R16GZ5WN5LPWN,5,17,20,N,N
R1VQ9D3PMC4GAA,5,25,27,N,N
R1911TO46EZTWD,5,34,36,N,N
R3HVOG3U6OZGD8,5,40,44,N,N
RL723VBQKX7QL,1,40,40,N,Y
R14TMVK2G1916O,5,38,40,N,N
RTIHN2WG1ST92,1,14,21,N,N
R3F8X7TGZ8WX3G,5,22,23,N,N
R2XAK6IJQFON6X,5,50,51,N,Y
RU8NL05TF8CMD,2,23,24,N,N
RDB66W6LVO2XT,5,34,35,N,N
R11BB3MBGC9FCZ,4,68,78,N,N
R22O4CCW13D6B,5,52,54,N,Y
R2B25N5WXZSBTH,5,28,33,N,N
R1K1ZEMKMK0KX,5,18,20,N,N
R3AS55ZEC7FGTU,4,28,28,N,Y
R248JBYV2PO3F0,5,61,62,N,N
R18BMKPJIY0EX7,5,90,91,N,N
R272667VKYETE1,5,24,25,N,Y
R2RYVB4IT6AFE9,5,25,26,N,Y
R1VR3V7UQFR8LA,5,25,27,N,Y
RJ7JDDCINI0FR,5,34,42,N,Y
R1LTHO7C4NEPC,5,53,57,N,N
R21Y40A2XH7QYW,5,26,26,N,Y
R3FS8VJEBPJSXB,5,114,139,N,Y
R6NZHM5DNWFEJ,4,21,21,N,N
R3MEYIUL8EWIVM,2,16,26,N,N
R2OT07YPY09B37,5,33,33,N,Y
R15ZO4Q154QCV5,5,49,51,N,N
RBQJJ0DTRLJ62,4,50,55,N,N
R3GB95NV95PLGP,4,66,68,N,N
R3VJ6PAYNJ3KIC,5,18,22,N,Y
R3S0DNXJ5CQ02O,5,19,22,N,Y
R3AX2K1NH25ASQ,1,17,27,N,N
R2WI42A5DHKCIT,5,19,25,N,Y
R8WGNFU862UM6,5,26,26,N,N
R2YC4U6H8AKYRU,4,61,71,N,N
RHL7ETYPX8XE4,5,16,20,N,N
R15FBG1FZTEL2O,5,145,146,N,N
R1Y6T5GGIDDKI3,4,46,46,N,Y
R36OEKJA1J80JU,1,21,25,N,N
RMX88O3UG2DB8,5,112,115,N,Y
R3BCB1EZ9A9UFN,5,21,23,N,N
R2Y11QX4P0ZWC7,4,28,30,N,Y
R1BX2B2O81RQSN,4,22,22,N,Y
R1OQDMVRGIXQX8,5,23,25,N,Y
R14T20ETI0HQUZ,1,26,26,N,N
R31RIWXBT9RL6U,5,22,24,N,N
R3JDCGCXYWDB5A,2,13,21,N,Y
R2KFUYQ258OG5Q,5,30,30,N,N
R2RHYG2IX5OP59,5,25,27,N,N
R24ZPNM3XR4UXL,5,22,23,N,Y
R6KKX7X8JSUIM,1,24,24,N,Y
RKCJWP63ZHMP8,5,42,44,N,N
R1AGOKOOY2O72U,5,24,28,N,N
R78WSHCSOO1IZ,5,27,28,N,N
R32HYESN6QKG1P,5,71,72,N,Y
R1RO66DSK156YY,1,14,23,N,N
R1VRKHU4C381XP,3,66,68,N,N
R1E84D7Y1AJ0OV,5,22,22,N,N
RKBVP5BR4YZE,5,55,63,N,N
RE6VJSW3G8QYR,5,38,48,N,N
R3SU1UJC1BXTIU,3,12,21,N,Y
R3TFDIG9VPJ7Y9,5,30,30,N,N
R3EVRP20J3EG0K,4,18,21,N,N
R3ATPG0R21IV2G,4,27,32,N,N
R154PNEWPEAUJX,5,21,21,N,Y
RL4I29XECDOKW,4,65,72,N,N
R28SRC4JEOZ0UE,5,44,49,N,N
R16J7IWXGACOWG,1,48,71,N,N
R4668GP5ED23P,3,68,82,N,Y
R2HMTF3PIT9006,5,23,25,N,N
R466Q4M1QXV54,2,139,154,N,Y
R2MWKT317BQTUX,3,27,38,N,N
RPD4MPSAVONNZ,5,26,26,N,N
R14W0LKG2XIQ1N,4,34,38,N,N
R1D58VWXRJW2C1,3,25,27,N,Y
R12HSFDWNHBFI1,5,59,62,N,Y
R2A0YKK0V54WJW,3,24,33,N,N
R38FW8JVAHU6L,5,20,20,N,Y
R17CZVBIZA698H,5,35,35,N,Y
R2B67GQUJUF08K,5,32,34,N,Y
R38MSN2PB2O1GS,4,31,34,N,N
R3ECAOV4JMSMM0,5,22,22,N,N
R1F3GSBNDBMYWI,5,19,23,N,N
R1NU9NGZ738RLH,5,20,25,N,Y
RXF78OIU2F72Q,1,15,25,N,N
R1IWUKYOL8Z4DK,5,69,76,N,Y
RFNJ7MFGV4PZ4,1,17,31,N,N
R31H38Z5N0O9AH,5,39,43,N,Y
RZS1R309QQR1P,1,33,37,N,N
R6YCFBPBQ93AK,5,21,21,N,Y
RZICUW5PTVQ8W,5,26,26,N,Y
R2IIAU3Y7HBM6M,4,33,34,N,N
RCCB94W3R64XA,5,22,22,N,N
ROM518CBQXP8Q,1,15,21,N,N
R1MGSA9HIRJIAJ,3,26,30,N,Y
RZHH5G76KGMDR,5,145,146,N,Y
R28OYA2JOWBGYW,5,22,26,N,N
R13E5877TM8I8F,5,30,30,N,N
R2QGXN8C05LW9J,5,38,39,N,N
R1X58EZ7LPT0EM,1,16,22,N,Y
ROLORJ9AXUECW,1,50,50,N,N
R33C2033ATAEQE,4,37,39,N,N
R3536HN33W2I5O,1,14,20,N,Y
R17MLM0TV7VILA,5,31,33,N,N
R19874KNFCCU6Z,1,19,25,N,N
R1WHC6X46DIZO8,1,17,23,N,N
R23S1DLROUZZFJ,4,45,45,N,N
R39BKDVNDU5U76,1,18,32,N,N
R8YEVPGPS7AFW,3,17,23,N,N
R1MXTRJKAI1T81,5,54,54,N,N
R3OD1F4AJC687P,5,25,25,N,Y
R34DCZOXTE1PPY,1,29,29,N,Y
R1Y1BEAT6CVNSL,1,22,22,N,N
R2BES8FU62M8W0,5,20,24,N,N
R1I3R3OCC4L23L,1,36,41,N,Y
R234NPI4TZIE7G,5,38,39,N,Y
R16NDST0UTYIG2,5,20,25,N,N
R591PRFOMVA2T,1,33,35,N,N
R2H1GSRL7MY2ZF,1,14,21,N,N
R3683BG80ZNARZ,3,43,64,N,N
R2NVMAGK9T96WG,1,17,24,N,N
ROM9APXT5UP2K,5,21,21,N,Y
R1OVZYWR7CLMH5,2,20,36,N,N
R3D119PBVIWWDG,3,17,31,N,N
R3I3KRFPQNF91G,5,27,27,N,Y
R161AF4FX16LMW,4,35,47,N,Y
RJH73KDLCRJVH,5,23,23,N,N
RJBSSUXOU9VOF,5,38,40,N,Y
R2W9OSXAQKQK0Q,1,37,37,N,N
R2L9ATFFZES4WA,1,31,32,N,Y
R3T7VT9NCW469K,5,75,75,N,N
R1YRBZBBEIJ89G,5,24,25,N,Y
R1M69HS1PATENX,5,19,21,N,Y
R2ZFLJF9TGK12A,5,39,43,N,N
R3JGAY9C57HAQH,4,25,32,N,N
R5D44SN2ISIUT,5,32,32,N,Y
R3EVJJ6YTDD62O,1,44,47,N,Y
R18VNJFY0PQAIP,5,13,20,N,N
R3L2KSKS1HMHIH,4,45,50,N,N
R3NYNYXBACV9ZG,1,25,28,N,N
R2LGFJTIFJ2ABB,5,20,25,N,N
RX9T6O1GFXPFY,1,11,20,N,N
RYTJHKRUS8AM3,4,20,20,N,Y
R2JQMZZRDMUIDN,5,11,20,N,Y
R3EP59GDJ979EM,5,22,37,N,Y
RGUM5HHIY3HEF,1,10,20,N,N
R3AFGYDE39WRV9,3,34,36,N,Y
R135GXNUL3HR80,5,28,30,N,N
R2H1YNZBUY8C58,1,57,60,N,N
R1EY3TJR14KDP,3,22,22,N,Y
R2WQD2TTRGSZCH,5,83,84,N,Y
R23TNX779UJUU8,5,19,25,N,N
R3L1H1WFZS8W49,1,21,27,N,N
R327C04D9VZNI,1,106,135,N,N
R1SB6ZY7YLYF0F,1,20,22,N,N
R1L9AYIZYMPWNK,1,13,20,N,N
R2YT36W8Y9UGVR,1,89,112,N,N
R3M2Q4AXI9RRLH,1,17,23,N,N
R2DNMVLKRL2MD6,1,77,97,N,N
R1RXZVUCH0SNG0,5,33,35,N,N
R3I8PC7TI9PKT1,5,59,61,N,Y
R12GEP0GFZAL66,4,33,33,N,N
RETCPZ1PGL6HU,1,25,33,N,Y
R2D0V06P4FJMFG,5,33,35,N,Y
RT7LMTY0FQ3B8,1,15,22,N,N
R12V8JR3LR1NBF,1,54,73,N,N
R20GO7CNIWQG6S,5,22,22,N,N
R38RUSD65JH2D9,1,52,70,N,Y
R14VO2BLBZ1M2R,1,14,20,N,N
RS4VIQIBA9M02,1,54,71,N,N
R3787YB5269K3M,1,197,232,N,N
RQL21PYX2Y7BO,1,17,22,N,Y
R2LBR9AX1OFYJK,1,117,141,N,N
RZDLLK1IR1OIX,1,18,24,N,N
R26RJKO37OFVJ9,1,20,27,N,N
R30X5P85962ZCP,1,28,34,N,N
RWCP3ZSWU6E4B,1,19,27,N,N
R2KE9TQYLAYPLJ,1,14,20,N,N
R2A1FPZ37SA5P4,1,39,50,N,N
R26ZM6HXFBQ2VA,1,95,122,N,N
R2NP5ZK6JJJ42,4,10,20,N,Y
R1GFKZ7NGI8D9Q,1,143,189,N,Y
R14DAHOZ9LV36I,1,106,143,N,Y
R2HP6A4KVK5GJA,4,15,25,N,Y
R3V400AZJ6RRNX,1,17,28,N,N
R3EU81DK0UD8U1,5,18,32,N,N
RD6V6651BGPGD,5,19,20,N,N
R3EHE9RVO2J6YR,5,25,25,N,Y
R1QAF8JUUUU4P3,1,35,40,N,Y
R3JPBX98N6EN63,3,12,22,N,N
R1SNAOBVVVGW9Y,2,18,31,N,N
R1URS4XS05YNZ9,2,29,38,N,N
R1X5AYSH9LGMBO,2,14,27,N,Y
R1Q8SZ2IZWA9PL,2,11,20,N,N
R1C069YZN0FHPJ,4,17,20,N,Y
R1I26K2SFSHK5R,4,21,22,N,N
R3057895BZ0EC3,1,36,37,N,Y
RJXX3MF2JZ9LN,3,38,50,N,N
R1SP2XOVSNWQN7,4,28,28,N,N
R13CHSG5Q4ELEM,5,99,104,N,Y
R13GK5QWK8O8W3,5,20,21,N,N
RPLI6C389X9X9,3,59,64,N,Y
R2QM0U8W3WZSJN,5,22,24,N,N
RD34OG6OOKPAE,5,53,57,N,N
R1KZOBK05P0SQT,2,15,26,N,N
R3GI5NBBNZ1P4E,5,22,22,N,Y
RCDHS0MLDTXJ0,3,15,26,N,N
R3D26CEKRAIIHZ,4,68,80,N,Y
R2LCMABCK3FPHP,5,31,33,N,N
R3R7X62L9NTQOF,1,18,20,N,N
R3ID6UGAYEWRG1,4,34,36,N,Y
RTHS6BRIHFKAR,5,24,24,N,Y
RO78ZLW29T34,1,28,33,N,N
R309S3TXW0ZIG5,5,26,28,N,N
R2EMQRCS61X40B,5,38,41,N,Y
R32A4A8HU52NJ0,4,32,32,N,N
R28R2UMWQ49OWU,1,14,24,N,N
R1LGEOIX3PKSNB,4,21,22,N,N
R31POD53OH12TK,4,18,20,N,Y
R20G2AM67DFDOW,5,32,36,N,N
R3PUNMPJU7OD7S,5,186,189,N,Y
R2OEZZ9GPYPHUQ,5,39,42,N,N
R3A6GJU6DYFJWZ,5,21,23,N,N
RT5FGEGRJTE6P,4,23,24,N,N
R3OXLSBZZ1595Z,4,38,40,N,N
R20MV73X74X52U,5,100,108,N,Y
R1FG2RBU0FZ6GS,5,76,85,N,Y
R3ALFLZHAG22WE,5,22,24,N,Y
R3KFUHCZV5Z4NS,1,32,41,N,Y
R1OSFGHVP042G2,1,27,29,N,N
R18YYCMPKZRN77,4,70,72,N,N
R3LUWLYLHBEAWU,5,19,20,N,Y
RTTTDPM7XF809,4,22,24,N,N
RNB11QP5DBFQM,5,28,29,N,Y
RWBX5XRC46XCA,4,20,21,N,Y
R37IL7JCMJHP32,5,49,51,N,N
R2NFS5TV8VE8U8,5,22,23,N,Y
RWEC7ICBNMQGH,5,15,20,N,N
R3TZ03ZPT4QMLO,5,19,29,N,N
R3KK3V1QG3O077,5,32,34,N,Y
RD7UCMOEGDWUY,5,32,61,N,N
R1UYJEEKP73KCD,3,18,29,N,Y
R1E0KCF15MS77M,4,178,189,N,Y
R2EYXM6USABI8R,5,30,31,N,Y
R3JSR8V2CRDNJA,1,48,75,N,N
R3QV1M6ZYR061R,4,30,36,N,Y
R1I9FB22ROE1XY,1,43,46,N,N
RUN6GLPX00OIQ,1,32,36,N,N
R3EO74C5X0SQ5I,5,18,21,N,N
R6DKV2EDYZPXO,5,155,155,N,Y
R2ECNV94XYXAZH,3,20,27,N,Y
R3GDJPUNNC7XQR,5,46,48,N,Y
R1CUZJADPGE0DI,1,13,25,N,N
R2JF8NFICW7BJL,4,19,21,N,Y
RAGWTD4F3RYTE,3,124,135,N,N
R38ZQCLA4XWL90,4,32,34,N,Y
R2KBGNY7RM5E7T,3,20,33,N,Y
R1DS2QTIUZP6NT,4,39,39,N,N
R1DQYV7UHOFO2X,2,15,23,N,N
R2U2SZ4S277D4U,4,135,138,N,N
R3868PWV6QHKCS,5,18,21,N,N
RA57IAGZ6QDY5,5,40,47,N,N
R21URZ3C2B7R2,5,22,22,N,Y
RTC282PUEFV50,4,21,23,N,Y
R3UMNELL47P0AY,4,30,31,N,Y
RAAGAP264CKRA,5,57,58,N,Y
R3MGG4K1BEY9WP,5,73,74,N,Y
R37HBK3Q97ZBX7,5,32,33,N,N
RM4RMGZD6HYMS,2,31,34,N,N
RGUKKHVVSFCOS,5,71,80,N,N
R3HCAXD6UP7IPR,5,80,81,N,N
R1T0DCUMCCO3W7,5,19,21,N,Y
R1C2IRW18CWF52,2,24,35,N,N
R73IYPTSI9RM8,3,26,29,N,Y
R3VYE3U4QWDKHC,1,21,23,N,N
RG7ETJP78S40I,5,22,23,N,N
R3CP6L8H4TGP3Z,1,38,40,N,Y
R2Q084SPRBNMD8,5,23,27,N,N
RSTDXM1NVJG4W,5,32,34,N,N
R1DOQRK3RLOSR,4,17,21,N,N
R3F7BF1Y32OVY,5,21,21,N,N
R15ZIH05BLY3Q,5,46,46,N,N
R2BO190QQJ4IIV,2,18,26,N,N
R1U9SZEDUPE5G5,4,23,27,N,N
R1A21FZM37UKZG,4,58,64,N,Y
R2WCLFCXBHW12G,1,29,32,N,N
R6MPL2IN181FD,5,23,23,N,N
R1MJI1YRF6RKTK,5,22,22,N,N
R3LH2MYIZXPODF,4,41,44,N,Y
R3I2YKHR21YFM5,1,43,49,N,Y
RSE2PSAFWPN6,1,28,42,N,N
R2U0F5QWZJL3LM,5,43,43,N,N
R3SD8W2VAW3FVI,3,23,23,N,N
R1THZRTU917LU5,5,68,71,N,Y
RRCJ81Y7JSKA3,3,26,41,N,N
R2BV5XS68F1Z76,4,52,57,N,N
R8R34D7OLBWSV,5,21,22,N,Y
R3NWAO0MKQCVSN,3,21,23,N,N
R2JTLVA9R6DABV,5,38,39,N,N
R1R95FAP8BJXVP,5,26,28,N,N
R2302486M3OKNV,3,24,25,N,N
R3K00KDFOTKWAZ,5,28,32,N,Y
R3F1X6WNZ6ITZD,1,13,23,N,N
RE0OUU5MN8W2G,1,12,20,N,N
R1R8EI301J5S5O,3,47,58,N,N
RFB7OITU4M5H6,1,15,22,N,N
R20VSRHSK1IQMB,4,74,81,N,N
R30SNPL39SZEL7,5,25,31,N,N
R2JS9JSR6JSYON,5,35,47,N,N
R34FPBXTQELS60,5,25,26,N,Y
R3LFFT87VMY084,5,30,31,N,Y
R207UCW60H8I79,1,20,23,N,N
R2GGQAFABI5CAP,5,21,22,N,N
R37UZLZGRQE6ZK,5,25,28,N,N
R2PCB2X5XVTFTG,5,24,24,N,N
R13JBRE0DG5TVI,4,24,25,N,Y
R34J053FWYDJW,5,22,26,N,N
R3RV9UDVIMSMVN,5,37,40,N,N
R1LPJDQXQM8RZU,5,32,36,N,Y
RX2Y1KGDKI2LX,5,25,29,N,N
R1RJGVOBQJX72G,5,60,77,N,N
R1AGVJL4XVTI5N,5,14,23,N,Y
R1SRIZNYCITKMO,5,19,23,N,N
R87HIJA15HKKO,5,17,20,N,N
R2WZ1CAJ9Q3A7K,5,42,45,N,Y
R2V3CRSD1DMLPD,1,28,29,N,N
R3SQWK0XDOBPW7,4,50,55,N,Y
R1FA2NPK6ZH4FC,5,20,20,N,Y
R1SWA5AUJZZS4M,1,25,50,N,N
R20Y3IHWRZ2CIU,4,14,22,N,Y
R1DFN2361EEEQL,5,18,26,N,N
R32TBDX0FJ0ENU,3,25,31,N,Y
R1UPJY5IGGGRHW,4,19,22,N,N
R1I9BO8KEDH73V,4,69,76,N,N
R2L9J4QATSS3G8,2,18,20,N,N
R3VUTFP4LGJJF3,2,20,27,N,Y
R1SIIUCTEYX0N0,3,25,28,N,N
R2IJ3WPR8KHLBU,3,93,100,N,Y
R3M2XNEIS72Z8M,2,22,32,N,N
R11CLYLXM5ZUBF,5,57,59,N,N
R188NJG9NAH0XM,4,34,40,N,Y
R2XJBEZDZOQHOD,5,13,21,N,Y
R1IPSNSPU45KS0,5,38,38,N,N
RDXXT8056P8JX,5,48,51,N,N
R3LPACKV2X0T02,1,14,23,N,N
R28CNBEJO21LA,4,46,53,N,N
ROSB8LTC957QM,2,35,47,N,N
R3BON4PX1GX4WQ,5,54,55,N,Y
RL1NME6E6O520,5,26,29,N,N
R2DCJ40ASPZEWK,5,25,27,N,Y
RSP0MZW7FOM2O,5,28,31,N,N
RSO417YMG5UIZ,5,17,20,N,Y
R1GPNLBWOVY3PC,5,19,21,N,Y
R23V2PXGZUNWJ0,5,77,97,N,Y
R3BOSINMIM9RNX,1,18,20,N,N
R3R1IL31397W6J,5,22,22,N,Y
R1NY9ZUJWB05AP,4,19,20,N,N
R2GFVAF9W2ELIX,5,40,40,N,N
RP83F2VZ6TOUF,4,114,120,N,Y
R2KPGOZFV3APLR,3,41,42,N,N
R3DKFCV1YGOEYB,1,12,24,N,N
R37NROSNJK97WD,5,39,42,N,N
ROURYI8K6D7SH,4,23,24,N,N
R1UREVP5Y9PUDW,5,21,23,N,N
R3R18181QA19F1,5,20,21,N,N
R1IWYPRO8877BM,5,57,59,N,N
R2VCGAENVA7E5M,4,21,22,N,Y
R1C4W200U59N7D,1,36,62,N,Y
R1E6D57KQGFJ71,1,97,119,N,N
R2O19TI432FWS4,4,62,74,N,N
R2FJY240YXVB8O,1,16,22,N,N
R2V378AQQ2YZM2,3,70,71,N,Y
R1LSG4WB5FV79U,1,14,20,N,N
RX2MDC748IE6Z,1,14,21,N,N
R1AXLY6P3V69H5,2,25,34,N,Y
R2FNWV28WV8EOD,5,26,39,N,N
R230VH0LFSRZG8,1,18,27,N,N
R13VIO3MW62YEM,1,15,22,N,N
R3QYUJUTCYCS03,1,17,29,N,N
R295EJ16O3HWYE,5,34,35,N,N
R2A57GEXUTL4YR,2,20,24,N,N
R2AXI19CTDA4Q,5,23,24,N,N
R3F70YP08LRE71,5,21,24,N,N
RAO92K4LI68DV,3,91,116,N,N
RCPOFQTR336OR,5,39,49,N,N
R23RSVW5FC5DXU,2,20,29,N,N
R3FIWGGSGSSGH5,5,19,20,N,N
R39KUV4ZEQ7XIF,4,64,68,N,Y
R87A46XOP5KR2,5,38,38,N,N
RMTAXU1YYJQO3,4,28,30,N,Y
RKUDS9K698T82,1,18,28,N,Y
R2W0E26PGHYSVF,5,58,62,N,N
RC7Y3DZ8TOSY9,5,27,32,N,N
R35XN4SLJ4SEQL,5,22,22,N,N
R3BIN5DNR83Z54,5,20,21,N,Y
R23NWD2NJE3R4D,1,23,23,N,N
R3MIDI2ABUEGW,5,27,35,N,N
R15ZBB0IIEP5DA,5,21,21,N,Y
R13W980NWR2PY6,5,20,22,N,Y
RFNDXSVRTKXWS,5,18,20,N,N
R3U4HLBPO5GU3K,2,16,26,N,Y
R2C2PRQ1LVLYDK,4,54,58,N,Y
R1BTOCTJB3NGK4,5,35,36,N,Y
R97709E8JOAZ6,4,23,29,N,N
R241F1ICPEWKHB,5,23,23,N,Y
R31HSDPPDT56KK,4,20,20,N,Y
R2HQY20QYF417V,4,43,45,N,Y
RONXATIK86365,4,21,23,N,N
R2BSN2FTKV8RCM,5,38,40,N,N
R22X0AKK63M41R,5,14,22,N,Y
R1O3N0HHN7IZBE,3,23,30,N,Y
R2IDX3JSWBNVYL,2,15,20,N,Y
R39WG1U5T1VIPZ,5,25,27,N,Y
R1Q4T9DJC1U1CX,5,37,43,N,N
R2XNDUY2BJ0S6Q,3,20,29,N,Y
RJWJH47N6LZJ3,1,19,22,N,N
R1O777B1T952RO,4,55,61,N,N
R1EI8QCWN9P16I,2,11,20,N,N
R37T1A8AORBV24,3,18,36,N,Y
REQOG8K1FFR3Y,5,23,26,N,N
R3NSOEBQPSNFX3,5,19,21,N,N
R1SZKAF0LA1I7O,5,21,21,N,N
R2UCXTAX4PDM01,5,21,22,N,Y
R1QK3B4PUHYQ4N,5,20,21,N,Y
R2APQYKSZI8HQA,5,20,20,N,N
RHM86EDVXWZQG,2,68,75,N,N
R3NFQZATE04TEA,5,26,33,N,N
R2IQ8GS2AN5G3R,1,36,40,N,N
R1V06471RWGRIC,4,21,27,N,N
R8XONNPAS46W0,4,27,33,N,N
R3JREBBH37KBTU,5,14,20,N,Y
RJJD4FGG7D4EY,3,21,24,N,N
R11D4DPH2KCMXS,4,83,83,N,N
R1DYDIEY4VLURW,4,31,31,N,N
RTDKOYT9BKMRU,1,15,22,N,N
R3209ZJP6GR348,4,17,20,N,Y
R2PBRGRFOYUPO4,5,17,20,N,N
R14SPCP5I9VU26,5,21,26,N,N
RP1N3QN6UBQGH,5,44,46,N,N
R2BEOOX32UEUJB,5,20,22,N,N
R3S72OKYAO3949,5,34,34,N,N
ROGAK6CFMHR0R,5,89,89,N,Y
R271E23HR2XRSC,5,18,22,N,N
R3B58RWHTZ666T,5,38,46,N,N
RXKPM66YJVNOU,4,58,59,N,Y
R3GP7IP23Y1LQC,4,17,20,N,Y
R386PCVIDYDPJF,5,18,20,N,N
R1W2LLWTT7TLYJ,5,43,47,N,Y
R3LL7A7XZPT2SZ,1,11,22,N,N
R184USJS3C9BVR,5,41,45,N,Y
R3CIP1094H4PDL,5,46,47,N,N
R30JTT9SLL0ZPB,5,20,22,N,Y
RQ7G92Q8SKG9B,5,25,28,N,N
R3RY9LVSRQBLP3,5,13,20,N,Y
R2UBR7DVI0WFY4,1,16,23,N,N
R1LAPQ1H8HVY84,5,71,75,N,N
